feature_id,date,water_median,wet_median,pv_median,npv_median,bs_median,count
r1wm1z1wu,1988-12-01,0.934,0.0256,0.02,0.0136,0.0076,31
r1wm1z1wu,1989-01-01,0.9311,0.0308,0.019,0.0136,0.0057,31
r1wm1z1wu,1989-02-01,0.927,0.0289,0.0194,0.0169,0.0061,28
r1wm1z1wu,1989-03-01,0.9289,0.0256,0.0197,0.0171,0.0081,31
r1wm1z1wu,1989-04-01,0.9258,0.0302,0.019,0.0158,0.0087,30
r1wm1z1wu,1989-05-01,0.9266,0.0256,0.0215,0.0194,0.0062,31
r1wm1z1wu,1989-06-01,0.9302,0.0168,0.0227,0.0215,0.0081,30
r1wm1z1wu,1989-07-01,0.9296,0.0176,0.0209,0.0216,0.0089,31
r1wm1z1wu,1989-08-01,0.9274,0.0239,0.0175,0.0208,0.0099,31
r1wm1z1wu,1989-09-01,0.9232,0.0215,0.021,0.0229,0.0102,30
r1wm1z1wu,1989-10-01,0.9226,0.0306,0.0196,0.0191,0.0077,31
r1wm1z1wu,1989-11-01,0.9233,0.031,0.02,0.0172,0.0079,30
r1wm1z1wu,1989-12-01,0.9269,0.0198,0.0202,0.0237,0.008,31
r1wm1z1wu,1990-01-01,0.9244,0.02,0.0216,0.0249,0.0085,31
r1wm1z1wu,1990-02-01,0.9217,0.023,0.0232,0.0234,0.0081,28
r1wm1z1wu,1990-03-01,0.9191,0.0268,0.0237,0.0226,0.0079,31
r1wm1z1wu,1990-04-01,0.9254,0.0288,0.021,0.018,0.0072,30
r1wm1z1wu,1990-05-01,0.9306,0.0234,0.0216,0.0182,0.0058,31
r1wm1z1wu,1990-06-01,0.9316,0.024,0.0191,0.0172,0.0055,30
r1wm1z1wu,1990-07-01,0.9245,0.0233,0.02,0.0218,0.0096,31
r1wm1z1wu,1990-08-01,0.9277,0.0223,0.018,0.0227,0.0087,31
r1wm1z1wu,1990-09-01,0.9297,0.0217,0.0166,0.0215,0.0082,30
r1wm1z1wu,1990-10-01,0.9301,0.0224,0.018,0.0201,0.009,31
r1wm1z1wu,1990-11-01,0.9267,0.0272,0.0193,0.0188,0.0076,30
r1wm1z1wu,1990-12-01,0.9249,0.029,0.0201,0.0193,0.006,31
r1wm1z1wu,1991-01-01,0.9307,0.0223,0.0206,0.0178,0.0098,31
r1wm1z1wu,1991-02-01,0.9217,0.0281,0.0209,0.0199,0.0089,28
r1wm1z1wu,1991-03-01,0.9276,0.0235,0.0195,0.0198,0.0087,31
r1wm1z1wu,1991-04-01,0.9273,0.0253,0.0196,0.0177,0.0094,30
r1wm1z1wu,1991-05-01,0.9259,0.0278,0.0179,0.0177,0.0094,31
r1wm1z1wu,1991-06-01,0.9316,0.0348,0.0135,0.0139,0.0063,30
r1wm1z1wu,1991-07-01,0.9285,0.033,0.0152,0.0154,0.0074,31
r1wm1z1wu,1991-08-01,0.9265,0.0275,0.017,0.019,0.0094,31
r1wm1z1wu,1991-09-01,0.9257,0.0288,0.0177,0.019,0.0086,30
r1wm1z1wu,1991-10-01,0.9191,0.0283,0.0199,0.0223,0.0084,31
r1wm1z1wu,1991-11-01,0.9263,0.0258,0.0169,0.0238,0.0066,30
r1wm1z1wu,1991-12-01,0.9318,0.026,0.0153,0.0209,0.0056,31
r1wm1z1wu,1992-01-01,0.9262,0.0289,0.0178,0.0203,0.0067,31
r1wm1z1wu,1992-02-01,0.9264,0.029,0.0184,0.019,0.007,29
r1wm1z1wu,1992-03-01,0.9211,0.0273,0.0198,0.0237,0.0074,31
r1wm1z1wu,1992-04-01,0.9184,0.0292,0.021,0.0229,0.0086,30
r1wm1z1wu,1992-05-01,0.923,0.0368,0.0155,0.0166,0.0077,31
r1wm1z1wu,1992-06-01,0.9204,0.036,0.0162,0.0192,0.0077,30
r1wm1z1wu,1992-07-01,0.92,0.0297,0.0176,0.0234,0.0102,31
r1wm1z1wu,1992-08-01,0.919,0.0382,0.0166,0.0191,0.0075,31
r1wm1z1wu,1992-09-01,0.9222,0.0342,0.0174,0.0166,0.0088,30
r1wm1z1wu,1992-10-01,0.9218,0.0377,0.0182,0.0125,0.009,31
r1wm1z1wu,1992-11-01,0.9262,0.0318,0.0199,0.0132,0.0083,30
r1wm1z1wu,1992-12-01,0.9322,0.0216,0.0222,0.0156,0.0078,31
r1wm1z1wu,1993-01-01,0.9313,0.022,0.0238,0.0163,0.0053,31
r1wm1z1wu,1993-02-01,0.9171,0.0297,0.0253,0.0181,0.0083,28
r1wm1z1wu,1993-03-01,0.9167,0.0323,0.0241,0.0182,0.0078,31
r1wm1z1wu,1993-04-01,0.9136,0.0297,0.0238,0.0202,0.0099,30
r1wm1z1wu,1993-05-01,0.9174,0.0394,0.0183,0.0164,0.0079,31
r1wm1z1wu,1993-06-01,0.9191,0.0309,0.0183,0.0223,0.0087,30
r1wm1z1wu,1993-07-01,0.9238,0.0269,0.0173,0.0222,0.0091,31
r1wm1z1wu,1993-08-01,0.925,0.025,0.0175,0.0215,0.0102,31
r1wm1z1wu,1993-09-01,0.9233,0.025,0.0197,0.0213,0.0101,30
r1wm1z1wu,1993-10-01,0.9325,0.0293,0.016,0.0156,0.0061,31
r1wm1z1wu,1993-11-01,0.9244,0.0235,0.0201,0.0225,0.0076,30
r1wm1z1wu,1993-12-01,0.9288,0.0298,0.016,0.0152,0.0097,31
r1wm1z1wu,1994-01-01,0.9342,0.0292,0.0161,0.0137,0.0063,31
r1wm1z1wu,1994-02-01,0.9339,0.0267,0.0192,0.0159,0.005,28
r1wm1z1wu,1994-03-01,0.9239,0.0321,0.0211,0.015,0.0073,31
r1wm1z1wu,1994-04-01,0.9131,0.036,0.0213,0.0171,0.0123,30
r1wm1z1wu,1994-05-01,0.9218,0.0304,0.018,0.018,0.0081,31
r1wm1z1wu,1994-06-01,0.9125,0.0243,0.0219,0.0251,0.0149,30
r1wm1z1wu,1994-07-01,0.9067,0.041,0.0141,0.018,0.0173,31
r1wm1z1wu,1994-08-01,0.9364,0.0189,0.0135,0.0204,0.0096,31
r1wm1z1wu,1994-09-01,0.9283,0.0216,0.0139,0.0257,0.0099,30
r1wm1z1wu,1994-10-01,0.9282,0.0263,0.0142,0.0237,0.0074,31
r1wm1z1wu,1994-11-01,0.9208,0.0226,0.018,0.0261,0.012,30
r1wm1z1wu,1994-12-01,0.9263,0.0236,0.018,0.0217,0.0098,31
r1wm1z1wu,1995-01-01,0.9291,0.0253,0.0178,0.0166,0.0106,31
r1wm1z1wu,1995-02-01,0.9312,0.0247,0.018,0.0155,0.01,28
r1wm1z1wu,1995-03-01,0.9287,0.0285,0.0181,0.0155,0.0085,31
r1wm1z1wu,1995-04-01,0.9277,0.031,0.0175,0.0159,0.0075,30
r1wm1z1wu,1995-05-01,0.9407,0.0327,0.0119,0.0101,0.0043,31
r1wm1z1wu,1995-06-01,0.9289,0.0332,0.0164,0.0134,0.0064,30
r1wm1z1wu,1995-07-01,0.9346,0.0374,0.0124,0.0108,0.005,31
r1wm1z1wu,1995-08-01,0.9362,0.0276,0.0152,0.0133,0.0072,31
r1wm1z1wu,1995-09-01,0.936,0.0199,0.0185,0.0162,0.0089,30
r1wm1z1wu,1995-10-01,0.9338,0.0204,0.0198,0.0176,0.0078,31
r1wm1z1wu,1995-11-01,0.931,0.0227,0.0208,0.0188,0.0072,30
r1wm1z1wu,1995-12-01,0.9314,0.0256,0.0172,0.0169,0.008,31
r1wm1z1wu,1996-01-01,0.9321,0.0233,0.0207,0.0175,0.0068,31
r1wm1z1wu,1996-02-01,0.9284,0.0312,0.0182,0.0149,0.0064,29
r1wm1z1wu,1996-03-01,0.9239,0.0323,0.0192,0.0162,0.0069,31
r1wm1z1wu,1996-04-01,0.9305,0.0305,0.0174,0.0137,0.0063,30
r1wm1z1wu,1996-05-01,0.9252,0.0347,0.0174,0.0149,0.0073,31
r1wm1z1wu,1996-06-01,0.9214,0.0346,0.0176,0.0165,0.0095,30
r1wm1z1wu,1996-07-01,0.9218,0.0238,0.0192,0.0235,0.0107,31
r1wm1z1wu,1996-08-01,0.9153,0.0241,0.022,0.0245,0.0132,31
r1wm1z1wu,1996-09-01,0.9126,0.0272,0.0223,0.0232,0.0142,30
r1wm1z1wu,1996-10-01,0.9111,0.0237,0.026,0.0256,0.0122,31
r1wm1z1wu,1996-11-01,0.9191,0.0239,0.0238,0.0231,0.0094,30
r1wm1z1wu,1996-12-01,0.9279,0.026,0.0185,0.0195,0.0072,31
r1wm1z1wu,1997-01-01,0.9368,0.0299,0.0165,0.012,0.0064,31
r1wm1z1wu,1997-02-01,0.9305,0.0361,0.0163,0.0117,0.0056,28
r1wm1z1wu,1997-03-01,0.9223,0.0407,0.018,0.0117,0.0072,31
r1wm1z1wu,1997-04-01,0.9296,0.0433,0.0129,0.0089,0.0055,30
r1wm1z1wu,1997-05-01,0.9287,0.0471,0.0119,0.0079,0.0039,31
r1wm1z1wu,1997-06-01,0.9273,0.037,0.0159,0.0138,0.0054,30
r1wm1z1wu,1997-07-01,0.9253,0.0315,0.0169,0.0182,0.0069,31
r1wm1z1wu,1997-08-01,0.9245,0.0251,0.0181,0.0234,0.0112,31
r1wm1z1wu,1997-09-01,0.9296,0.0207,0.0177,0.0217,0.0095,30
r1wm1z1wu,1997-10-01,0.9209,0.0239,0.0211,0.0237,0.0092,31
r1wm1z1wu,1997-11-01,0.9231,0.0245,0.0188,0.0241,0.009,30
r1wm1z1wu,1997-12-01,0.9258,0.0258,0.0179,0.0215,0.0084,31
r1wm1z1wu,1998-01-01,0.9275,0.0279,0.0187,0.0189,0.0073,31
r1wm1z1wu,1998-02-01,0.9193,0.0275,0.0212,0.0207,0.0086,28
r1wm1z1wu,1998-03-01,0.9204,0.0239,0.0199,0.0224,0.0129,31
r1wm1z1wu,1998-04-01,0.9218,0.0292,0.0192,0.0207,0.0076,30
r1wm1z1wu,1998-05-01,0.9245,0.0283,0.0195,0.0198,0.0073,31
r1wm1z1wu,1998-06-01,0.924,0.03,0.0179,0.0188,0.0089,30
r1wm1z1wu,1998-07-01,0.9154,0.0254,0.0181,0.027,0.0133,31
r1wm1z1wu,1998-08-01,0.9269,0.0267,0.0149,0.0222,0.0086,31
r1wm1z1wu,1998-09-01,0.9254,0.0243,0.0175,0.0232,0.0091,30
r1wm1z1wu,1998-10-01,0.9239,0.0279,0.0195,0.02,0.0089,31
r1wm1z1wu,1998-11-01,0.9249,0.0294,0.0194,0.0161,0.0097,30
r1wm1z1wu,1998-12-01,0.9252,0.0295,0.0195,0.0155,0.0082,31
r1wm1z1wu,1999-01-01,0.9166,0.0366,0.0223,0.0168,0.0078,31
r1wm1z1wu,1999-02-01,0.9234,0.0354,0.0205,0.0148,0.0064,28
r1wm1z1wu,1999-03-01,0.9231,0.0304,0.0216,0.0166,0.0076,31
r1wm1z1wu,1999-04-01,0.9203,0.0316,0.0204,0.0173,0.0084,30
r1wm1z1wu,1999-05-01,0.9215,0.0289,0.0199,0.0189,0.0097,31
r1wm1z1wu,1999-06-01,0.9315,0.0267,0.0161,0.0174,0.0074,30
r1wm1z1wu,1999-07-01,0.921,0.031,0.0186,0.019,0.0114,31
r1wm1z1wu,1999-08-01,0.9214,0.0283,0.0187,0.0214,0.0095,31
r1wm1z1wu,1999-09-01,0.9223,0.0267,0.0197,0.0217,0.009,30
r1wm1z1wu,1999-10-01,0.924,0.0274,0.0202,0.0198,0.0081,31
r1wm1z1wu,1999-11-01,0.9212,0.0277,0.0224,0.0211,0.008,30
r1wm1z1wu,1999-12-01,0.9254,0.0297,0.0195,0.0173,0.0076,31
r1wm1z1wu,2000-01-01,0.9257,0.0295,0.0217,0.0167,0.0068,31
r1wm1z1wu,2000-02-01,0.9248,0.031,0.0223,0.0159,0.0052,29
r1wm1z1wu,2000-03-01,0.9221,0.0322,0.0227,0.0174,0.0059,31
r1wm1z1wu,2000-04-01,0.9249,0.0272,0.0227,0.0172,0.0072,30
r1wm1z1wu,2000-05-01,0.9233,0.0337,0.0193,0.016,0.0073,31
r1wm1z1wu,2000-06-01,0.9229,0.0317,0.019,0.0185,0.0071,30
r1wm1z1wu,2000-07-01,0.9213,0.0292,0.0182,0.0214,0.0092,31
r1wm1z1wu,2000-08-01,0.9224,0.028,0.0171,0.0206,0.0112,31
r1wm1z1wu,2000-09-01,0.9204,0.028,0.0187,0.0206,0.0116,30
r1wm1z1wu,2000-10-01,0.9232,0.0235,0.0218,0.0217,0.009,31
r1wm1z1wu,2000-11-01,0.9245,0.0273,0.022,0.0184,0.0075,30
r1wm1z1wu,2000-12-01,0.922,0.0295,0.0222,0.0193,0.0059,31
r1wm1z1wu,2001-01-01,0.915,0.037,0.0233,0.0187,0.0061,31
r1wm1z1wu,2001-02-01,0.9211,0.0292,0.0244,0.0165,0.0066,28
r1wm1z1wu,2001-03-01,0.9118,0.0374,0.0262,0.0181,0.0112,31
r1wm1z1wu,2001-04-01,0.9189,0.0339,0.0218,0.0169,0.0077,30
r1wm1z1wu,2001-05-01,0.9265,0.0318,0.0186,0.0139,0.0087,31
r1wm1z1wu,2001-06-01,0.9324,0.0329,0.0145,0.0123,0.0076,30
r1wm1z1wu,2001-07-01,0.9314,0.0286,0.0152,0.0156,0.0085,31
r1wm1z1wu,2001-08-01,0.9298,0.0234,0.0165,0.0198,0.0098,31
r1wm1z1wu,2001-09-01,0.922,0.0246,0.0199,0.022,0.0107,30
r1wm1z1wu,2001-10-01,0.9256,0.0303,0.0192,0.0168,0.0075,31
r1wm1z1wu,2001-11-01,0.9245,0.0323,0.0184,0.0159,0.0083,30
r1wm1z1wu,2001-12-01,0.9264,0.0302,0.0175,0.0177,0.0073,31
r1wm1z1wu,2002-01-01,0.9283,0.0283,0.0189,0.0169,0.0062,31
r1wm1z1wu,2002-02-01,0.9207,0.0354,0.0214,0.0159,0.0063,28
r1wm1z1wu,2002-03-01,0.9231,0.0346,0.0204,0.016,0.0068,31
r1wm1z1wu,2002-04-01,0.9237,0.0303,0.0195,0.016,0.0083,30
r1wm1z1wu,2002-05-01,0.9062,0.023,0.0264,0.0245,0.0187,31
r1wm1z1wu,2002-06-01,0.9085,0.0241,0.0236,0.0266,0.0164,30
r1wm1z1wu,2002-07-01,0.9088,0.0255,0.0209,0.026,0.0174,31
r1wm1z1wu,2002-08-01,0.9153,0.0179,0.0176,0.0327,0.0143,31
r1wm1z1wu,2002-09-01,0.9172,0.0139,0.0177,0.0365,0.0141,30
r1wm1z1wu,2002-10-01,0.9204,0.0174,0.0195,0.0305,0.0113,31
r1wm1z1wu,2002-11-01,0.9206,0.0222,0.0198,0.0256,0.0111,30
r1wm1z1wu,2002-12-01,0.9365,0.0161,0.0189,0.0199,0.0087,31
r1wm1z1wu,2003-01-01,0.9274,0.0222,0.0225,0.0184,0.0087,31
r1wm1z1wu,2003-02-01,0.9252,0.0362,0.0157,0.0175,0.0048,28
r1wm1z1wu,2003-03-01,0.9185,0.0278,0.0211,0.0229,0.0103,31
r1wm1z1wu,2003-04-01,0.9159,0.025,0.0224,0.0252,0.0108,30
r1wm1z1wu,2003-05-01,0.9117,0.0263,0.0229,0.0271,0.0111,31
r1wm1z1wu,2003-06-01,0.9112,0.0232,0.0257,0.0272,0.0118,30
r1wm1z1wu,2003-07-01,0.9086,0.0213,0.0265,0.0277,0.0152,31
r1wm1z1wu,2003-08-01,0.9093,0.0206,0.0265,0.0298,0.0123,31
r1wm1z1wu,2003-09-01,0.9111,0.0193,0.0271,0.0299,0.0111,30
r1wm1z1wu,2003-10-01,0.9146,0.0206,0.0275,0.0279,0.008,31
r1wm1z1wu,2003-11-01,0.9148,0.021,0.0273,0.0292,0.007,30
r1wm1z1wu,2003-12-01,0.9174,0.027,0.026,0.0229,0.006,31
r1wm1z1wu,2004-01-01,0.9153,0.0327,0.0245,0.0195,0.0073,31
r1wm1z1wu,2004-02-01,0.9153,0.0353,0.0226,0.0184,0.0078,29
r1wm1z1wu,2004-03-01,0.9138,0.0387,0.0213,0.0181,0.0088,31
r1wm1z1wu,2004-04-01,0.915,0.0338,0.022,0.0206,0.0077,30
r1wm1z1wu,2004-05-01,0.9113,0.0269,0.0248,0.0254,0.0106,31
r1wm1z1wu,2004-06-01,0.907,0.0204,0.027,0.0313,0.0134,30
r1wm1z1wu,2004-07-01,0.9079,0.019,0.0259,0.0309,0.0125,31
r1wm1z1wu,2004-08-01,0.9091,0.0164,0.0251,0.0365,0.0118,31
r1wm1z1wu,2004-09-01,0.9118,0.0181,0.0247,0.0334,0.0111,30
r1wm1z1wu,2004-10-01,0.9153,0.0238,0.0229,0.0263,0.011,31
r1wm1z1wu,2004-11-01,0.9174,0.0265,0.0231,0.0216,0.011,30
r1wm1z1wu,2004-12-01,0.9309,0.0181,0.0237,0.0193,0.0069,31
r1wm1z1wu,2005-01-01,0.9212,0.0292,0.0235,0.0172,0.0075,31
r1wm1z1wu,2005-02-01,0.9172,0.0322,0.0239,0.0179,0.0078,28
r1wm1z1wu,2005-03-01,0.9167,0.0308,0.0241,0.019,0.0083,31
r1wm1z1wu,2005-04-01,0.9114,0.0265,0.0269,0.0245,0.0101,30
r1wm1z1wu,2005-05-01,0.9052,0.0247,0.0284,0.0274,0.0134,31
r1wm1z1wu,2005-06-01,0.915,0.026,0.0231,0.0238,0.0111,30
r1wm1z1wu,2005-07-01,0.9145,0.0223,0.0231,0.0262,0.0139,31
r1wm1z1wu,2005-08-01,0.9161,0.0202,0.0227,0.0272,0.0132,31
r1wm1z1wu,2005-09-01,0.9135,0.0201,0.0253,0.0281,0.0121,30
r1wm1z1wu,2005-10-01,0.9062,0.0195,0.0306,0.0278,0.0142,31
r1wm1z1wu,2005-11-01,0.9066,0.0236,0.0297,0.0268,0.0124,30
r1wm1z1wu,2005-12-01,0.9081,0.0279,0.0281,0.0258,0.0093,31
r1wm1z1wu,2006-01-01,0.9092,0.0323,0.0269,0.0248,0.0066,31
r1wm1z1wu,2006-02-01,0.9102,0.0359,0.0252,0.021,0.0079,28
r1wm1z1wu,2006-03-01,0.9174,0.0342,0.0218,0.0163,0.0087,31
r1wm1z1wu,2006-04-01,0.9045,0.0314,0.0288,0.0235,0.0124,30
r1wm1z1wu,2006-05-01,0.9105,0.0255,0.0281,0.0241,0.011,31
r1wm1z1wu,2006-06-01,0.9099,0.0283,0.0247,0.0243,0.0131,30
r1wm1z1wu,2006-07-01,0.9146,0.0153,0.0246,0.0297,0.0132,31
r1wm1z1wu,2006-08-01,0.9379,0.0119,0.0168,0.0236,0.0088,31
r1wm1z1wu,2006-09-01,0.9139,0.0185,0.0235,0.0315,0.0123,30
r1wm1z1wu,2006-10-01,0.914,0.0209,0.0246,0.0279,0.0119,31
r1wm1z1wu,2006-11-01,0.9167,0.0247,0.0231,0.0247,0.0105,30
r1wm1z1wu,2006-12-01,0.9211,0.0268,0.0215,0.0209,0.0081,31
r1wm1z1wu,2007-01-01,0.9234,0.0214,0.0241,0.0202,0.0094,31
r1wm1z1wu,2007-02-01,0.9135,0.0277,0.0268,0.022,0.0098,28
r1wm1z1wu,2007-03-01,0.9151,0.0302,0.024,0.0195,0.0103,31
r1wm1z1wu,2007-04-01,0.9174,0.0244,0.0235,0.024,0.0098,30
r1wm1z1wu,2007-05-01,0.9187,0.0225,0.0247,0.0233,0.0101,31
r1wm1z1wu,2007-06-01,0.9228,0.02,0.0236,0.0237,0.0091,30
r1wm1z1wu,2007-07-01,0.9241,0.0304,0.0179,0.019,0.0071,31
r1wm1z1wu,2007-08-01,0.9258,0.0219,0.0191,0.023,0.0092,31
r1wm1z1wu,2007-09-01,0.92,0.018,0.0221,0.0282,0.0104,30
r1wm1z1wu,2007-10-01,0.9198,0.0177,0.0235,0.0281,0.0102,31
r1wm1z1wu,2007-11-01,0.9222,0.0176,0.0235,0.026,0.0099,30
r1wm1z1wu,2007-12-01,0.9246,0.0176,0.0235,0.024,0.0096,31
r1wm1z1wu,2008-01-01,0.9274,0.0177,0.0237,0.0223,0.0081,31
r1wm1z1wu,2008-02-01,0.9136,0.0321,0.0244,0.0224,0.0077,29
r1wm1z1wu,2008-03-01,0.915,0.0308,0.0233,0.0209,0.0092,31
r1wm1z1wu,2008-04-01,0.9168,0.0286,0.0225,0.0213,0.0102,30
r1wm1z1wu,2008-05-01,0.9185,0.0264,0.0216,0.0216,0.0111,31
r1wm1z1wu,2008-06-01,0.9203,0.0242,0.0208,0.0219,0.0121,30
r1wm1z1wu,2008-07-01,0.9221,0.022,0.0199,0.0223,0.0131,31
r1wm1z1wu,2008-08-01,0.9238,0.0197,0.0191,0.0226,0.0141,31
r1wm1z1wu,2008-09-01,0.9253,0.0175,0.0184,0.0229,0.015,30
r1wm1z1wu,2008-10-01,0.9159,0.0163,0.0233,0.028,0.0151,31
r1wm1z1wu,2008-11-01,0.9203,0.0136,0.0221,0.0276,0.0163,30
r1wm1z1wu,2008-12-01,0.9061,0.0158,0.025,0.0287,0.0218,31
r1wm1z1wu,2009-01-01,0.9146,0.0206,0.0257,0.0262,0.0128,31
r1wm1z1wu,2009-02-01,0.9167,0.0238,0.0227,0.0243,0.0118,28
r1wm1z1wu,2009-03-01,0.9176,0.0272,0.0227,0.0217,0.0101,31
r1wm1z1wu,2009-04-01,0.9174,0.0267,0.0231,0.0217,0.0102,30
r1wm1z1wu,2009-05-01,0.9157,0.0268,0.0232,0.0241,0.0095,31
r1wm1z1wu,2009-06-01,0.9135,0.021,0.0258,0.0284,0.0105,30
r1wm1z1wu,2009-07-01,0.9146,0.0192,0.0248,0.0294,0.0111,31
r1wm1z1wu,2009-08-01,0.9158,0.0173,0.0239,0.0304,0.0118,31
r1wm1z1wu,2009-09-01,0.9108,0.0214,0.0235,0.0299,0.0139,30
r1wm1z1wu,2009-10-01,0.9174,0.0214,0.0237,0.0257,0.0113,31
r1wm1z1wu,2009-11-01,0.9229,0.0191,0.0242,0.0264,0.0082,30
r1wm1z1wu,2009-12-01,0.9218,0.0239,0.0245,0.019,0.0093,31
r1wm1z1wu,2010-01-01,0.9211,0.0295,0.0234,0.0171,0.0084,31
r1wm1z1wu,2010-02-01,0.9206,0.0341,0.022,0.0152,0.0073,28
r1wm1z1wu,2010-03-01,0.9232,0.0309,0.0215,0.0149,0.009,31
r1wm1z1wu,2010-04-01,0.9132,0.0288,0.0251,0.0183,0.0139,30
r1wm1z1wu,2010-05-01,0.9098,0.0252,0.0262,0.0211,0.0171,31
r1wm1z1wu,2010-06-01,0.9104,0.0246,0.026,0.0231,0.0151,30
r1wm1z1wu,2010-07-01,0.9111,0.0241,0.0259,0.0251,0.0131,31
r1wm1z1wu,2010-08-01,0.9117,0.0235,0.0258,0.0272,0.011,31
r1wm1z1wu,2010-09-01,0.9068,0.0221,0.0279,0.0315,0.011,30
r1wm1z1wu,2010-10-01,0.9006,0.0191,0.0314,0.0357,0.0122,31
r1wm1z1wu,2010-11-01,0.9082,0.0221,0.03,0.0301,0.01,30
r1wm1z1wu,2010-12-01,0.8737,0.0335,0.0408,0.0376,0.0131,31
r1wm1z1wu,2011-01-01,0.8162,0.1273,0.0269,0.0206,0.0083,31
r1wm1z1wu,2011-02-01,0.9031,0.0393,0.0268,0.0187,0.0076,28
r1wm1z1wu,2011-03-01,0.9171,0.0192,0.0253,0.0256,0.0119,31
r1wm1z1wu,2011-04-01,0.9028,0.0169,0.0277,0.0369,0.0146,30
r1wm1z1wu,2011-05-01,0.9059,0.0169,0.0266,0.0352,0.0144,31
r1wm1z1wu,2011-06-01,0.909,0.0169,0.0255,0.0335,0.0141,30
r1wm1z1wu,2011-07-01,0.9121,0.0169,0.0243,0.0319,0.0139,31
r1wm1z1wu,2011-08-01,0.9152,0.0169,0.0232,0.0302,0.0136,31
r1wm1z1wu,2011-09-01,0.9177,0.0202,0.0225,0.0272,0.0116,30
r1wm1z1wu,2011-10-01,0.9187,0.0204,0.0234,0.0246,0.0115,31
r1wm1z1wu,2011-11-01,0.9218,0.0183,0.0236,0.0253,0.0104,30
r1wm1z1wu,2011-12-01,0.9219,0.0194,0.0234,0.0246,0.01,31
r1wm1z1wu,2012-01-01,0.9219,0.0207,0.0232,0.0239,0.0096,31
r1wm1z1wu,2012-02-01,0.922,0.0219,0.0231,0.0233,0.0091,29
r1wm1z1wu,2012-03-01,0.922,0.0231,0.0229,0.0226,0.0087,31
r1wm1z1wu,2012-04-01,0.9221,0.0243,0.0227,0.0219,0.0083,30
r1wm1z1wu,2012-05-01,0.9221,0.0255,0.0226,0.0212,0.0079,31
r1wm1z1wu,2012-06-01,0.9221,0.0267,0.0224,0.0205,0.0075,30
r1wm1z1wu,2012-07-01,0.9222,0.028,0.0222,0.0199,0.0071,31
r1wm1z1wu,2012-08-01,0.9222,0.0292,0.0221,0.0192,0.0066,31
r1wm1z1wu,2012-09-01,0.9223,0.0304,0.0219,0.0185,0.0062,30
r1wm1z1wu,2012-10-01,0.9223,0.0317,0.0217,0.0178,0.0058,31
r1wm1z1wu,2012-11-01,0.9224,0.0329,0.0216,0.0171,0.0054,30
r1wm1z1wu,2012-12-01,0.9224,0.0341,0.0214,0.0164,0.005,31
r1wm1z1wu,2013-01-01,0.9225,0.0354,0.0212,0.0157,0.0046,31
r1wm1z1wu,2013-02-01,0.9225,0.0365,0.0211,0.0151,0.0042,28
r1wm1z1wu,2013-03-01,0.9226,0.0377,0.0209,0.0144,0.0038,31
r1wm1z1wu,2013-04-01,0.9251,0.0358,0.02,0.014,0.004,30
r1wm1z1wu,2013-05-01,0.9248,0.034,0.0199,0.0149,0.0057,31
r1wm1z1wu,2013-06-01,0.9197,0.0257,0.0207,0.0217,0.0102,30
r1wm1z1wu,2013-07-01,0.92,0.0218,0.0224,0.0264,0.0086,31
r1wm1z1wu,2013-08-01,0.9158,0.0214,0.0231,0.0299,0.009,31
r1wm1z1wu,2013-09-01,0.9184,0.018,0.023,0.0311,0.0089,30
r1wm1z1wu,2013-10-01,0.9246,0.02,0.0234,0.0243,0.0069,31
r1wm1z1wu,2013-11-01,0.9257,0.02,0.0228,0.0239,0.0063,30
r1wm1z1wu,2013-12-01,0.9242,0.0303,0.0215,0.0176,0.0057,31
r1wm1z1wu,2014-01-01,0.9226,0.0304,0.0244,0.0162,0.0049,31
r1wm1z1wu,2014-02-01,0.9187,0.0374,0.0235,0.015,0.0049,28
r1wm1z1wu,2014-03-01,0.9217,0.0355,0.0235,0.0137,0.0049,31
r1wm1z1wu,2014-04-01,0.9208,0.0374,0.0222,0.0134,0.0054,30
r1wm1z1wu,2014-05-01,0.9227,0.0436,0.0155,0.0109,0.0053,31
r1wm1z1wu,2014-06-01,0.9192,0.0384,0.0173,0.0099,0.0146,30
r1wm1z1wu,2014-07-01,0.9158,0.0296,0.0226,0.0194,0.0079,31
r1wm1z1wu,2014-08-01,0.9108,0.0204,0.0245,0.0343,0.0091,31
r1wm1z1wu,2014-09-01,0.9136,0.0207,0.0238,0.0317,0.0093,30
r1wm1z1wu,2014-10-01,0.913,0.0174,0.0257,0.0363,0.008,31
r1wm1z1wu,2014-11-01,0.9219,0.0184,0.0251,0.0266,0.0076,30
r1wm1z1wu,2014-12-01,0.9254,0.0211,0.0248,0.0216,0.0062,31
r1wm1z1wu,2015-01-01,0.9238,0.0248,0.0256,0.0189,0.006,31
r1wm1z1wu,2015-02-01,0.919,0.0299,0.026,0.0185,0.0051,28
r1wm1z1wu,2015-03-01,0.9187,0.0307,0.0253,0.018,0.0066,31
r1wm1z1wu,2015-04-01,0.9226,0.0381,0.0192,0.0149,0.0042,30
r1wm1z1wu,2015-05-01,0.9179,0.0296,0.0237,0.0193,0.0085,31
r1wm1z1wu,2015-06-01,0.9153,0.0255,0.0251,0.0248,0.0085,30
r1wm1z1wu,2015-07-01,0.9158,0.0202,0.0248,0.0291,0.0099,31
r1wm1z1wu,2015-08-01,0.9096,0.0161,0.0251,0.0388,0.0096,31
